PumpNo,PumpId,PumpName,PumpType,TagNo,TagId,TagType,TagName,TagUOM,TagHiHi,TagHi,TagLow,TagLoLo
566,f0e4a513945d4ab0b4f935934edccae0,Pump 566,ESP,7932,4f3961479d3e4176956218b0cee782d0,Accel_Prot_base_0,Pump 566 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
566,f0e4a513945d4ab0b4f935934edccae0,Pump 566,ESP,7933,80efc56d6e8d4456a67deb2381391571,Accel_Pump_head_90,Pump 566 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
566,f0e4a513945d4ab0b4f935934edccae0,Pump 566,ESP,7934,8676051eb10d493ba9fe46ccd06f9613,Accel_Pump_base_90,Pump 566 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
566,f0e4a513945d4ab0b4f935934edccae0,Pump 566,ESP,7935,7d592f1cbb2a49d2b178e519a652b396,Accel_Prot_base_90,Pump 566 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
566,f0e4a513945d4ab0b4f935934edccae0,Pump 566,ESP,7936,6fb9b7a7b95a44bcbdf714c655c3f895,Discharge_Press,Pump 566 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
566,f0e4a513945d4ab0b4f935934edccae0,Pump 566,ESP,7937,0c800683af324e1e956a848628e21495,Flow meter,Pump 566 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7938,130a1b9d0f28428c9cb48538acc4d562,X1 Phs Volts Mtr,Pump 567 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7939,949301076b674acc8763d1fa9ee389a1,X2_Phs_Volts_Mtr,Pump 567 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7940,d50c7b66f72242749ba295f713af1e23,X3_Phs_Volts_Mtr,Pump 567 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7941,38e6ee536c834351a411fb827bec6009,X1_Phs_Amps_Mtr,Pump 567 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7942,e8e36581974446cf8acdb815014c3d42,X2_Phase_Amps_Motor,Pump 567 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7943,febb8831d812476f9dd197cac100b0c3,X3_Phase_Amps_Mtr,Pump 567 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7944,92447db834234fad8627444bbbdd51b6,Accel_Pump_head_0,Pump 567 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7945,eab2c1a36750479d8c68683b25487c00,Accel_Pump_base_0,Pump 567 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7946,4ee6829194834ba79232e145612ac9e4,Accel_Prot_base_0,Pump 567 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7947,287cf503dee34651914f5dc4a3836d3d,Accel_Pump_head_90,Pump 567 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7948,4133f8dc7126452a960245693e0201b6,Accel_Pump_base_90,Pump 567 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7949,90b22b83808b4adea72534db530d7379,Accel_Prot_base_90,Pump 567 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7950,d9e0b12be3ad44feb602698544d55c89,Discharge_Press,Pump 567 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
567,873899c0dde645929f032f60e2c0967a,Pump 567,ESP,7951,3255bff4698544e99573999a636750a1,Flow meter,Pump 567 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7952,4c959661acff4b1a9fb4b2580e4af582,X1 Phs Volts Mtr,Pump 568 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7953,44827ac7ede64f5dbb1b5c71fdfb42a3,X2_Phs_Volts_Mtr,Pump 568 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7954,8395c1d5f2734af79d86dcee44c7f39d,X3_Phs_Volts_Mtr,Pump 568 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7955,806bdb6906f94bf4bf76e58f14e715c7,X1_Phs_Amps_Mtr,Pump 568 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7956,c64411d2ee544c8da0a2248a1a96a050,X2_Phase_Amps_Motor,Pump 568 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7957,0de2341a7dfb4bc3b9e6ae06a2a59c12,X3_Phase_Amps_Mtr,Pump 568 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7958,aa57bfec392843a09f9fb9a7b0cd8a8a,Accel_Pump_head_0,Pump 568 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7959,e55fd2d111fd4f458ef379e408a8304d,Accel_Pump_base_0,Pump 568 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7960,226dc58eee52417e889b9e4281ec344a,Accel_Prot_base_0,Pump 568 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7961,f56fd5d85de84dbba383d0dab1dd35c3,Accel_Pump_head_90,Pump 568 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7962,3139ecde2f9248dda6d5f5de25899aac,Accel_Pump_base_90,Pump 568 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7963,ad7f8938d5e24873bd8c2ebd31819cb5,Accel_Prot_base_90,Pump 568 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7964,be79ab47847c4f309fac9c1a2353ecbb,Discharge_Press,Pump 568 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
568,40cd6760fbad4950a6329162cb66f2df,Pump 568,ESP,7965,1fe4b746360a40ed9e43664e80396c0a,Flow meter,Pump 568 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7966,3a8c2d4e1bd34c33927ae00b3a09b5da,X1 Phs Volts Mtr,Pump 569 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7967,7aa5b01190ff4574b476f6ff0f8b3aef,X2_Phs_Volts_Mtr,Pump 569 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7968,95c8311595ed4f0a991d97fb6ad5a32c,X3_Phs_Volts_Mtr,Pump 569 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7969,7f4ab3fcde7c4e0c8028e741bc21a6a7,X1_Phs_Amps_Mtr,Pump 569 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7970,159f6a0c434e453b9e3dbcfcd4be5b03,X2_Phase_Amps_Motor,Pump 569 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7971,9b8e0a5bcdce40b48c9cf4eaa7fde137,X3_Phase_Amps_Mtr,Pump 569 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7972,c756a1d922634c48a3ebf0d59334699c,Accel_Pump_head_0,Pump 569 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7973,54cbfb6f3c374440813431de1afdc3b4,Accel_Pump_base_0,Pump 569 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7974,39e7b7a5edda4f20b131584b1d2ddf8e,Accel_Prot_base_0,Pump 569 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7975,1323f0bfac94442d9e2f97f1abd959ac,Accel_Pump_head_90,Pump 569 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7976,29ab1945519c4c36a360052d6b11f454,Accel_Pump_base_90,Pump 569 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7977,36f892e2d4124a92bebfd8aca6b5db34,Accel_Prot_base_90,Pump 569 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7978,b7dc6097a1c9458e8067526a8d7f15ac,Discharge_Press,Pump 569 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
569,ee9ddaab29e241ff8286a3ef2d8ad900,Pump 569,ESP,7979,4f48c3e2fb69487f9090833315f9dbc6,Flow meter,Pump 569 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7980,99d3fdc74d974c00bed55926e9db6b5b,X1 Phs Volts Mtr,Pump 570 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7981,414ff2cb1a6f4cc49c783ec01a6a7a80,X2_Phs_Volts_Mtr,Pump 570 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7982,0fd429077d1847b28b4dd92dbe7a39aa,X3_Phs_Volts_Mtr,Pump 570 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7983,98eeca07f9a3478aa48dfe3024742733,X1_Phs_Amps_Mtr,Pump 570 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7984,4d7b4d837a2c4c82a63cbd14daafe14f,X2_Phase_Amps_Motor,Pump 570 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7985,52b1f12b47a74107b66988f9bec35ff3,X3_Phase_Amps_Mtr,Pump 570 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7986,04325e03ec51402f8a5aafb3b972dc81,Accel_Pump_head_0,Pump 570 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7987,86cb5ce36faf4b4bb35c917c4202606f,Accel_Pump_base_0,Pump 570 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7988,329a3bc7bb664281844ca4c57b9411d4,Accel_Prot_base_0,Pump 570 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7989,0ba5fc3db7d643cabc30eedafc0c7064,Accel_Pump_head_90,Pump 570 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7990,2906d8fd22514ec08b67ac4aab07842c,Accel_Pump_base_90,Pump 570 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7991,b117d4cbb3b94a49841d314b11f75df2,Accel_Prot_base_90,Pump 570 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7992,7c8e69193e034dd197b355fd1939161a,Discharge_Press,Pump 570 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
570,de41f3158248452eb53e7c85bacc3741,Pump 570,ESP,7993,97ca8e0d017d4a74b94966263238ff61,Flow meter,Pump 570 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,7994,93e95be2dbe14cdba3d2f8a0b79c3c7b,X1 Phs Volts Mtr,Pump 571 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,7995,2a2d5d96a2ea4783b683a00f130d9973,X2_Phs_Volts_Mtr,Pump 571 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,7996,c05629bb462a4bb9b0175735a0a20ee3,X3_Phs_Volts_Mtr,Pump 571 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,7997,e3c46c3df1f04a81aba3af82d5b49fe4,X1_Phs_Amps_Mtr,Pump 571 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,7998,2d628d98b8474c59998a8337b839eaab,X2_Phase_Amps_Motor,Pump 571 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,7999,767efedb27194437be3f86f90961d47e,X3_Phase_Amps_Mtr,Pump 571 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8000,e97f4e78f7da4e8987e18f589f0869a0,Accel_Pump_head_0,Pump 571 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8001,d0089a5896704eda917a4da656a5b9d3,Accel_Pump_base_0,Pump 571 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8002,861f65f04afe4985bc7b996f9c7de4e2,Accel_Prot_base_0,Pump 571 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8003,9add3b9c93b546d4862abc8ba4ef1d1e,Accel_Pump_head_90,Pump 571 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8004,9852bc22c2c24f81aaa1060e8278437a,Accel_Pump_base_90,Pump 571 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8005,1c4b058b9595468096b060f5d2b87c4a,Accel_Prot_base_90,Pump 571 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8006,a9ed82513b95458181f869e314b4cc85,Discharge_Press,Pump 571 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
571,7935f600ec374ff18f99505fd729e5ca,Pump 571,ESP,8007,296715415c7940bf8c01e1c574852d7c,Flow meter,Pump 571 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8008,e98429676c84470abeda693dfe27eff5,X1 Phs Volts Mtr,Pump 572 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8009,37bac850f61a475cb05ca43876ff190f,X2_Phs_Volts_Mtr,Pump 572 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8010,47b6ba4a3ec348f68503e74ccf7aaa4d,X3_Phs_Volts_Mtr,Pump 572 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8011,419e34b341cd4fb8b29bb58fcf70ef92,X1_Phs_Amps_Mtr,Pump 572 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8012,45ad7911f1404641937915d5f4f574e2,X2_Phase_Amps_Motor,Pump 572 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8013,9d260e08a5d04e31af7868f1b6fe9e96,X3_Phase_Amps_Mtr,Pump 572 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8014,5fbdf8ab60e2447491d89574161f3cde,Accel_Pump_head_0,Pump 572 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8015,3960868ac8d14d23a11886e88343dc9b,Accel_Pump_base_0,Pump 572 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8016,c89c18b1feca4a2fa26efe2fcf1738d5,Accel_Prot_base_0,Pump 572 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8017,fb4b8205ef424f6c95d5ab34d874ab55,Accel_Pump_head_90,Pump 572 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8018,de45d90d74144b948d5adfcbd70e2b28,Accel_Pump_base_90,Pump 572 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8019,8a9891f1a3be49368afb45d04786378b,Accel_Prot_base_90,Pump 572 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8020,a639626d03eb4beab9ea1c49c75c3248,Discharge_Press,Pump 572 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
572,561571f0e8c54e469fe58e75f80ee515,Pump 572,ESP,8021,01bcd4added54444bc5209be10b11783,Flow meter,Pump 572 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8022,b7794e2c06f84269b8db446a9666b8cd,X1 Phs Volts Mtr,Pump 573 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8023,01e494e9374448d3858364663aa816d5,X2_Phs_Volts_Mtr,Pump 573 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8024,2a6d45efa08a421b8be8c958a5255802,X3_Phs_Volts_Mtr,Pump 573 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8025,a8b5bad4e4e54bc8b3772dd77e3f33f4,X1_Phs_Amps_Mtr,Pump 573 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8026,e1b9a4f9cb204770a16869022dac546e,X2_Phase_Amps_Motor,Pump 573 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8027,f5e544c0d5b54da5adc4d5bb8e672c98,X3_Phase_Amps_Mtr,Pump 573 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8028,07e62d2dc4f24ef1b39de961b0c9c0ef,Accel_Pump_head_0,Pump 573 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8029,fc27a36b87b14cb5853a607d4abd0cb3,Accel_Pump_base_0,Pump 573 - Accel_Pump_base_0,g,6.708123285877,6.056390371564,-4.371336257444,-5.023069171757
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8030,f6d003b718f64bf8bea1d2ef97615814,Accel_Prot_base_0,Pump 573 - Accel_Prot_base_0,g,8.97068029495,8.04284039655,-6.80259797785,-7.73043787625
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8031,8b5af432441a4cdda6325a4376dbc33a,Accel_Pump_head_90,Pump 573 - Accel_Pump_head_90,g,47.1614400335575,43.180572065005,-20.513315431835,-24.4941834003875
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8032,b8573facfa53493c8f86b98fe253759d,Accel_Pump_base_90,Pump 573 - Accel_Pump_base_90,g,4.1752955274625,3.698906561105,-3.923316900615,-4.3997058669725
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8033,1b2b30552a734378ad2c2a78351d6adb,Accel_Prot_base_90,Pump 573 - Accel_Prot_base_90,g,3.740192077136,3.291296819032,-3.891027310632,-4.339922568736
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8034,12c238d723124040b89884919fbe3f53,Discharge_Press,Pump 573 - Discharge_Press,Volts,2.39885067810915,2.2725953792613,0.2525105976957,0.12625529884785
573,50763d630ef1459b9409426c7e232f6f,Pump 573,ESP,8035,3410926c7bc1448db9b14aafb333324b,Flow meter,Pump 573 - Flow meter,Volts,1.9655281778388,1.8620793263736,0.2068977029304,0.1034488514652
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8036,bfd44305d1384c6ba59f818cec76e3a7,X1 Phs Volts Mtr,Pump 574 - X1 Phs Volts Mtr,Volts,48.3052703267309,43.0942797346369,-40.2815697388679,-45.492560330962
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8037,741f9ab7eaa342778c95522fb94c66d3,X2_Phs_Volts_Mtr,Pump 574 - X2_Phs_Volts_Mtr,Volts,45.0055602177672,39.8400771905744,-42.8076512445104,-47.9731342717032
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8038,29fa9242c7af4500a28848f8cf452274,X3_Phs_Volts_Mtr,Pump 574 - X3_Phs_Volts_Mtr,Volts,48.019862425558,42.864916453245,-39.614219103763,-44.769165076076
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8039,f3a6fbf10794414cb9f6cb9486280e51,X1_Phs_Amps_Mtr,Pump 574 - X1_Phs_Amps_Mtr,Amps,1.694233025987,1.505754738374,-1.509897863434,-1.698376151047
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8040,a920fa91027a4663869e51d2dc424878,X2_Phase_Amps_Motor,Pump 574 - X2_Phase_Amps_Motor,Amps,1.682234199704,1.496323756968,-1.478243326808,-1.664153769544
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8041,bf6c0637e8954dbfbce7e5a625cbb3aa,X3_Phase_Amps_Mtr,Pump 574 - X3_Phase_Amps_Mtr,Amps,1.6548632172159,1.4710815251718,-1.4694255475338,-1.6532072395779
574,57b5d2d6c1024045a94dba6babef6ed9,Pump 574,ESP,8042,b3f969d1149f435494ac3bae8d40bb98,Accel_Pump_head_0,Pump 574 - Accel_Pump_head_0,g,29.416983185782,27.097036919284,-10.022103344684,-12.342049611182
